state,county,tract,block group,NAME,Unemployed,Income,WhiteRace,BlackRace,IndianAlaskanRace,AsianRace,Population,MaleGender,FemaleGender,HighSchoolEducation,College_Less_1yrEducation,College_More_1YREducation,AssociateDegreeEducation,BachelorDegreeEducation,MasterDegreeEducation,ProfessionalDegreeEducation,DoctorateDegreeEducation
42,129,802500,2,"Block Group 2, Census Tract 8025, Westmoreland County, Pennsylvania",15,342,1106,19,0,0,1125,579,546,316,51,100,116,238,41,0,0
42,129,802800,1,"Block Group 1, Census Tract 8028, Westmoreland County, Pennsylvania",69,332,841,108,0,0,1155,656,499,309,98,40,65,108,0,0,14
42,129,803301,2,"Block Group 2, Census Tract 8033.01, Westmoreland County, Pennsylvania",0,457,1785,0,0,0,1785,825,960,358,75,192,223,303,169,0,0
42,129,804600,1,"Block Group 1, Census Tract 8046, Westmoreland County, Pennsylvania",52,266,614,11,0,0,633,365,268,202,6,45,61,94,0,0,0
42,129,807200,1,"Block Group 1, Census Tract 8072, Westmoreland County, Pennsylvania",39,406,1426,0,0,0,1426,665,761,321,90,158,118,169,101,0,0
42,129,808200,2,"Block Group 2, Census Tract 8082, Westmoreland County, Pennsylvania",44,496,1655,0,0,0,1665,880,785,368,46,204,153,156,78,11,0
42,129,801500,1,"Block Group 1, Census Tract 8015, Westmoreland County, Pennsylvania",52,392,1124,66,0,12,1261,622,639,367,36,164,63,43,54,7,7
42,129,802900,3,"Block Group 3, Census Tract 8029, Westmoreland County, Pennsylvania",36,440,1416,0,0,15,1446,738,708,416,31,74,113,134,89,16,30
42,129,802400,3,"Block Group 3, Census Tract 8024, Westmoreland County, Pennsylvania",36,427,1234,0,0,0,1321,657,664,371,25,123,164,168,26,0,0
42,129,804501,2,"Block Group 2, Census Tract 8045.01, Westmoreland County, Pennsylvania",38,287,1042,17,0,0,1083,526,557,279,18,64,147,123,23,0,0
42,129,801702,3,"Block Group 3, Census Tract 8017.02, Westmoreland County, Pennsylvania",9,533,1690,0,0,0,1690,766,924,417,105,106,171,267,130,10,8
42,129,801702,2,"Block Group 2, Census Tract 8017.02, Westmoreland County, Pennsylvania",16,428,1585,0,0,0,1597,758,839,486,64,161,151,107,75,8,16
42,129,802200,3,"Block Group 3, Census Tract 8022, Westmoreland County, Pennsylvania",0,168,619,0,0,24,689,339,350,148,0,50,88,108,58,4,36
42,129,802304,1,"Block Group 1, Census Tract 8023.04, Westmoreland County, Pennsylvania",54,810,2752,4,0,0,2797,1335,1462,256,111,184,193,557,345,48,66
42,129,806000,1,"Block Group 1, Census Tract 8060, Westmoreland County, Pennsylvania",8,243,909,52,0,0,961,417,544,273,71,88,72,70,38,21,8
42,129,802900,4,"Block Group 4, Census Tract 8029, Westmoreland County, Pennsylvania",17,560,1653,0,0,0,1653,918,735,390,18,31,139,238,202,42,0
42,129,804502,4,"Block Group 4, Census Tract 8045.02, Westmoreland County, Pennsylvania",42,310,1659,33,0,26,1729,672,1057,518,58,106,73,105,82,24,54
42,129,805902,2,"Block Group 2, Census Tract 8059.02, Westmoreland County, Pennsylvania",0,358,1101,0,0,83,1184,557,627,239,42,55,154,194,100,15,0
42,129,807402,4,"Block Group 4, Census Tract 8074.02, Westmoreland County, Pennsylvania",25,485,1728,88,0,52,1996,973,1023,340,152,219,145,231,184,34,24
42,129,808401,2,"Block Group 2, Census Tract 8084.01, Westmoreland County, Pennsylvania",0,333,1006,0,0,0,1029,555,474,336,73,96,83,65,35,30,38
42,129,802400,2,"Block Group 2, Census Tract 8024, Westmoreland County, Pennsylvania",6,244,1030,0,0,0,1030,554,476,286,45,164,66,99,19,7,0
42,053,530100,2,"Block Group 2, Census Tract 5301, Forest County, Pennsylvania",0,33,210,0,0,0,210,117,93,104,6,16,15,30,4,0,0
42,053,530100,3,"Block Group 3, Census Tract 5301, Forest County, Pennsylvania",0,58,423,5,0,0,456,201,255,185,49,22,3,14,12,0,0
42,053,530201,1,"Block Group 1, Census Tract 5302.01, Forest County, Pennsylvania",9,28,140,0,0,0,140,65,75,71,6,6,11,13,2,0,0
42,053,530201,2,"Block Group 2, Census Tract 5302.01, Forest County, Pennsylvania",19,114,508,0,0,0,514,284,230,174,16,39,42,45,18,0,0
42,053,530300,1,"Block Group 1, Census Tract 5303, Forest County, Pennsylvania",18,233,1068,0,0,6,1081,629,452,442,54,59,47,63,21,3,11
42,053,530100,1,"Block Group 1, Census Tract 5301, Forest County, Pennsylvania",3,29,225,57,5,0,325,272,53,62,8,7,14,1,1,0,0
42,053,530100,4,"Block Group 4, Census Tract 5301, Forest County, Pennsylvania",5,103,1865,2143,14,9,4299,4060,239,878,384,242,57,102,41,7,7
42,053,530201,3,"Block Group 3, Census Tract 5302.01, Forest County, Pennsylvania",4,86,314,0,4,8,326,179,147,157,20,25,23,27,19,1,6
42,089,300600,2,"Block Group 2, Census Tract 3006, Monroe County, Pennsylvania",75,488,1013,184,0,96,1626,761,865,192,61,175,125,175,156,17,41
42,089,300600,1,"Block Group 1, Census Tract 3006, Monroe County, Pennsylvania",37,390,1132,280,0,37,1538,724,814,370,45,169,71,256,49,13,8
42,089,300700,1,"Block Group 1, Census Tract 3007, Monroe County, Pennsylvania",180,265,1319,90,4,8,1439,836,603,153,12,58,32,96,45,0,14
42,089,300101,1,"Block Group 1, Census Tract 3001.01, Monroe County, Pennsylvania",0,284,904,65,0,25,1002,547,455,223,48,95,19,170,52,4,0
42,089,300102,3,"Block Group 3, Census Tract 3001.02, Monroe County, Pennsylvania",36,425,928,374,13,0,1441,773,668,309,41,117,41,247,103,0,10
42,089,300800,3,"Block Group 3, Census Tract 3008, Monroe County, Pennsylvania",137,326,992,169,0,0,1390,657,733,194,165,183,48,44,0,25,24
42,089,300800,5,"Block Group 5, Census Tract 3008, Monroe County, Pennsylvania",13,360,949,226,3,195,1419,659,760,287,51,179,145,147,55,25,19
42,089,300301,2,"Block Group 2, Census Tract 3003.01, Monroe County, Pennsylvania",61,636,1428,538,0,0,2107,1115,992,391,47,188,282,115,117,7,0
42,089,300401,1,"Block Group 1, Census Tract 3004.01, Monroe County, Pennsylvania",18,232,551,93,0,0,706,404,302,163,11,132,22,157,20,9,11
42,089,300401,2,"Block Group 2, Census Tract 3004.01, Monroe County, Pennsylvania",242,912,2871,395,26,0,3534,1856,1678,594,132,285,137,526,174,92,50
42,089,300900,2,"Block Group 2, Census Tract 3009, Monroe County, Pennsylvania",15,217,627,115,0,33,816,337,479,167,51,54,33,64,0,5,0
42,089,301301,3,"Block Group 3, Census Tract 3013.01, Monroe County, Pennsylvania",59,739,2445,116,0,0,2602,1222,1380,671,130,195,182,330,72,0,0
42,089,301301,4,"Block Group 4, Census Tract 3013.01, Monroe County, Pennsylvania",0,262,711,108,0,0,968,524,444,438,49,71,74,14,0,0,0
42,089,301301,2,"Block Group 2, Census Tract 3013.01, Monroe County, Pennsylvania",31,278,1064,0,0,36,1147,566,581,230,138,112,41,172,55,0,0
42,089,300304,1,"Block Group 1, Census Tract 3003.04, Monroe County, Pennsylvania",89,199,788,288,0,0,1076,437,639,162,62,28,64,53,0,126,0
42,089,300202,3,"Block Group 3, Census Tract 3002.02, Monroe County, Pennsylvania",62,294,675,463,0,43,1203,586,617,178,0,15,73,171,35,0,16
42,089,300301,3,"Block Group 3, Census Tract 3003.01, Monroe County, Pennsylvania",17,204,666,0,0,0,666,402,264,194,30,75,65,113,16,0,0
42,089,300304,3,"Block Group 3, Census Tract 3003.04, Monroe County, Pennsylvania",96,300,889,65,13,0,967,598,369,191,23,249,69,48,55,0,0
42,089,300305,1,"Block Group 1, Census Tract 3003.05, Monroe County, Pennsylvania",49,154,466,73,0,9,596,271,325,150,35,61,12,36,18,38,0
42,089,300305,2,"Block Group 2, Census Tract 3003.05, Monroe County, Pennsylvania",83,753,1917,828,0,36,3114,1542,1572,626,218,341,126,186,242,0,78
42,089,300307,1,"Block Group 1, Census Tract 3003.07, Monroe County, Pennsylvania",42,124,933,177,0,16,1126,535,591,223,14,124,55,216,13,0,0
42,089,300307,2,"Block Group 2, Census Tract 3003.07, Monroe County, Pennsylvania",381,904,1589,1463,0,158,3591,1673,1918,699,132,301,291,458,69,0,0
42,089,300307,3,"Block Group 3, Census Tract 3003.07, Monroe County, Pennsylvania",223,616,1066,1058,45,0,2560,1408,1152,708,19,222,104,80,136,0,4
42,089,300308,2,"Block Group 2, Census Tract 3003.08, Monroe County, Pennsylvania",170,538,1305,501,6,84,2369,1104,1265,450,162,164,125,157,133,8,18
42,089,300309,1,"Block Group 1, Census Tract 3003.09, Monroe County, Pennsylvania",169,612,1961,646,0,0,2965,1387,1578,591,219,504,76,219,130,0,0
42,089,300309,3,"Block Group 3, Census Tract 3003.09, Monroe County, Pennsylvania",11,212,688,30,0,0,890,382,508,221,56,102,116,62,28,0,0
42,089,300311,1,"Block Group 1, Census Tract 3003.11, Monroe County, Pennsylvania",0,213,561,76,0,0,637,202,435,148,42,80,9,198,63,0,7
42,089,300312,1,"Block Group 1, Census Tract 3003.12, Monroe County, Pennsylvania",0,180,771,41,0,0,812,423,389,193,68,157,35,76,32,0,0
42,089,300312,2,"Block Group 2, Census Tract 3003.12, Monroe County, Pennsylvania",0,294,1007,162,0,0,1169,436,733,223,112,230,99,213,99,0,0
42,089,300402,1,"Block Group 1, Census Tract 3004.02, Monroe County, Pennsylvania",11,197,545,45,0,10,600,389,211,165,57,57,0,127,18,11,0
42,089,300501,2,"Block Group 2, Census Tract 3005.01, Monroe County, Pennsylvania",75,411,1219,329,0,140,1702,909,793,182,39,181,62,153,211,0,47
42,089,300402,2,"Block Group 2, Census Tract 3004.02, Monroe County, Pennsylvania",61,570,2543,108,0,0,2694,908,1786,659,97,254,169,286,118,30,44
42,089,300403,2,"Block Group 2, Census Tract 3004.03, Monroe County, Pennsylvania",10,298,703,14,0,42,890,420,470,160,0,69,73,207,77,0,14
42,089,300403,3,"Block Group 3, Census Tract 3004.03, Monroe County, Pennsylvania",40,674,2663,152,0,21,2989,1675,1314,462,119,227,148,425,233,36,16
42,089,300502,1,"Block Group 1, Census Tract 3005.02, Monroe County, Pennsylvania",175,680,2282,606,115,21,3253,1572,1681,625,151,324,192,303,66,24,7
42,089,300600,3,"Block Group 3, Census Tract 3006, Monroe County, Pennsylvania",49,488,1421,196,0,8,1729,796,933,472,75,130,35,91,75,11,0
42,089,300700,2,"Block Group 2, Census Tract 3007, Monroe County, Pennsylvania",38,477,1141,230,0,0,1617,666,951,365,93,80,22,50,49,0,6
42,089,300900,3,"Block Group 3, Census Tract 3009, Monroe County, Pennsylvania",205,794,2518,92,6,484,3273,1630,1643,622,67,203,131,645,155,28,16
42,089,301001,1,"Block Group 1, Census Tract 3010.01, Monroe County, Pennsylvania",116,1089,3065,942,0,266,4766,2490,2276,740,241,533,275,607,386,43,23
42,089,300101,2,"Block Group 2, Census Tract 3001.01, Monroe County, Pennsylvania",154,575,1819,497,0,88,2582,1544,1038,666,87,260,181,239,118,0,0
42,089,300201,1,"Block Group 1, Census Tract 3002.01, Monroe County, Pennsylvania",31,232,1065,199,0,0,1274,684,590,192,168,87,31,161,98,0,0
42,089,300201,2,"Block Group 2, Census Tract 3002.01, Monroe County, Pennsylvania",20,341,1626,51,0,0,1767,902,865,645,15,133,21,322,106,0,19
42,089,300202,1,"Block Group 1, Census Tract 3002.02, Monroe County, Pennsylvania",13,398,1225,401,0,0,1908,836,1072,360,130,234,68,126,103,0,0
42,089,300202,2,"Block Group 2, Census Tract 3002.02, Monroe County, Pennsylvania",44,395,1126,64,0,0,1190,501,689,397,14,97,15,191,110,9,0
42,089,301001,2,"Block Group 2, Census Tract 3010.01, Monroe County, Pennsylvania",64,512,1452,63,0,42,1644,876,768,297,44,251,153,219,57,0,0
42,089,301001,3,"Block Group 3, Census Tract 3010.01, Monroe County, Pennsylvania",195,794,1353,1149,0,342,2943,1308,1635,342,113,205,351,386,270,12,52
42,089,301002,1,"Block Group 1, Census Tract 3010.02, Monroe County, Pennsylvania",44,325,1317,41,0,0,1358,654,704,283,0,174,95,221,155,22,0
42,089,301002,2,"Block Group 2, Census Tract 3010.02, Monroe County, Pennsylvania",11,241,670,39,0,0,734,410,324,253,68,73,13,67,48,14,0
42,089,301101,2,"Block Group 2, Census Tract 3011.01, Monroe County, Pennsylvania",109,707,2523,70,0,18,2729,1418,1311,573,65,292,120,396,111,87,0
42,089,301101,3,"Block Group 3, Census Tract 3011.01, Monroe County, Pennsylvania",74,404,1736,0,0,0,1856,808,1048,511,74,261,38,164,88,0,13
42,089,301102,2,"Block Group 2, Census Tract 3011.02, Monroe County, Pennsylvania",0,230,1383,87,8,4,1533,863,670,277,73,202,71,102,80,24,24
42,089,301202,1,"Block Group 1, Census Tract 3012.02, Monroe County, Pennsylvania",61,309,1195,11,0,30,1241,580,661,359,67,188,24,58,42,0,7
42,089,301202,3,"Block Group 3, Census Tract 3012.02, Monroe County, Pennsylvania",33,430,1353,24,6,0,1427,677,750,342,7,165,133,128,110,0,29
42,089,301203,1,"Block Group 1, Census Tract 3012.03, Monroe County, Pennsylvania",50,639,2011,17,0,28,2185,1062,1123,613,17,103,230,149,80,0,0
42,089,301203,3,"Block Group 3, Census Tract 3012.03, Monroe County, Pennsylvania",71,453,1531,0,0,139,1729,901,828,470,47,242,118,111,14,0,14
42,089,301204,1,"Block Group 1, Census Tract 3012.04, Monroe County, Pennsylvania",149,570,2235,228,0,0,2675,1412,1263,445,155,263,92,317,66,13,0
42,089,301205,1,"Block Group 1, Census Tract 3012.05, Monroe County, Pennsylvania",175,841,3180,183,0,76,3537,1697,1840,747,303,403,208,438,269,65,28
42,089,301205,2,"Block Group 2, Census Tract 3012.05, Monroe County, Pennsylvania",15,318,1040,295,0,0,1335,500,835,239,16,160,39,292,106,0,0
42,089,301302,1,"Block Group 1, Census Tract 3013.02, Monroe County, Pennsylvania",45,341,1414,26,0,0,1465,685,780,379,74,138,159,104,34,6,3
42,089,301302,2,"Block Group 2, Census Tract 3013.02, Monroe County, Pennsylvania",59,384,1409,46,0,0,1476,712,764,499,105,112,44,209,46,0,5
42,089,301401,1,"Block Group 1, Census Tract 3014.01, Monroe County, Pennsylvania",95,560,1307,385,0,55,1876,866,1010,293,54,332,103,185,55,0,26
42,089,301401,2,"Block Group 2, Census Tract 3014.01, Monroe County, Pennsylvania",118,772,1780,680,62,176,2856,1528,1328,620,186,197,179,361,208,0,0
42,089,301402,1,"Block Group 1, Census Tract 3014.02, Monroe County, Pennsylvania",38,345,932,64,0,0,1074,540,534,218,81,128,47,138,56,25,16
42,089,301402,2,"Block Group 2, Census Tract 3014.02, Monroe County, Pennsylvania",60,569,1498,429,0,301,2311,1168,1143,446,166,211,58,258,103,0,10
42,089,301402,3,"Block Group 3, Census Tract 3014.02, Monroe County, Pennsylvania",61,402,1168,269,0,0,1437,708,729,288,77,81,195,203,57,0,5
42,089,300700,3,"Block Group 3, Census Tract 3007, Monroe County, Pennsylvania",151,314,1315,814,6,91,2330,1081,1249,177,5,184,31,169,83,0,56
42,089,300402,3,"Block Group 3, Census Tract 3004.02, Monroe County, Pennsylvania",141,532,2444,80,0,9,2721,1328,1393,761,189,189,157,309,70,0,0
42,089,300102,2,"Block Group 2, Census Tract 3001.02, Monroe County, Pennsylvania",0,725,2174,312,0,36,2938,1555,1383,652,278,267,166,317,44,15,0
42,089,300800,2,"Block Group 2, Census Tract 3008, Monroe County, Pennsylvania",18,224,613,16,9,0,638,259,379,32,42,17,51,113,125,0,13
42,089,300800,4,"Block Group 4, Census Tract 3008, Monroe County, Pennsylvania",91,422,855,10,0,0,926,641,285,190,29,122,46,91,13,57,0
42,089,300301,1,"Block Group 1, Census Tract 3003.01, Monroe County, Pennsylvania",0,243,738,38,20,0,796,365,431,139,48,149,35,32,10,0,0
42,089,300900,1,"Block Group 1, Census Tract 3009, Monroe County, Pennsylvania",21,346,1002,63,0,0,1076,365,711,196,79,93,31,122,71,34,32
42,089,301301,1,"Block Group 1, Census Tract 3013.01, Monroe County, Pennsylvania",14,749,2595,330,0,0,2949,1523,1426,1028,136,174,253,252,18,0,0
42,089,300304,2,"Block Group 2, Census Tract 3003.04, Monroe County, Pennsylvania",0,217,1044,487,0,52,1639,927,712,337,147,123,10,226,48,0,0
42,089,300202,4,"Block Group 4, Census Tract 3002.02, Monroe County, Pennsylvania",106,550,1159,477,0,17,1876,981,895,604,117,164,114,126,145,0,0
42,089,300304,4,"Block Group 4, Census Tract 3003.04, Monroe County, Pennsylvania",215,684,1543,1063,0,125,3021,1603,1418,924,233,305,214,245,11,0,39
42,089,300305,3,"Block Group 3, Census Tract 3003.05, Monroe County, Pennsylvania",189,677,1660,953,0,20,2968,1506,1462,562,156,287,131,327,45,0,0
42,089,300308,1,"Block Group 1, Census Tract 3003.08, Monroe County, Pennsylvania",0,103,377,1,0,1,434,150,284,111,0,66,42,11,24,7,0
42,089,300309,2,"Block Group 2, Census Tract 3003.09, Monroe County, Pennsylvania",69,232,1019,74,0,0,1093,499,594,299,42,25,33,108,40,12,0
42,089,300311,2,"Block Group 2, Census Tract 3003.11, Monroe County, Pennsylvania",3,161,746,2,93,13,878,469,409,245,10,190,58,75,43,15,0
42,089,300401,3,"Block Group 3, Census Tract 3004.01, Monroe County, Pennsylvania",0,190,432,148,0,0,591,328,263,149,11,100,86,93,8,18,0
42,089,300403,1,"Block Group 1, Census Tract 3004.03, Monroe County, Pennsylvania",110,658,2015,545,0,355,2981,1530,1451,585,158,151,100,213,143,28,18
42,089,300501,1,"Block Group 1, Census Tract 3005.01, Monroe County, Pennsylvania",36,273,775,41,0,17,844,460,384,189,11,94,104,164,67,7,9
42,089,300502,2,"Block Group 2, Census Tract 3005.02, Monroe County, Pennsylvania",160,591,1726,328,0,30,2210,1173,1037,424,178,180,175,236,111,40,41
42,089,300800,1,"Block Group 1, Census Tract 3008, Monroe County, Pennsylvania",43,233,728,317,0,0,1128,783,345,202,17,17,161,0,0,0,0
42,089,300102,1,"Block Group 1, Census Tract 3001.02, Monroe County, Pennsylvania",59,475,1709,35,0,43,1820,876,944,329,166,266,48,135,46,31,0
42,089,300201,3,"Block Group 3, Census Tract 3002.01, Monroe County, Pennsylvania",15,319,921,143,0,0,1064,427,637,152,172,45,110,156,17,0,0
42,089,301001,4,"Block Group 4, Census Tract 3010.01, Monroe County, Pennsylvania",0,541,1325,588,45,11,2342,976,1366,408,98,359,194,215,38,0,0
42,089,301101,1,"Block Group 1, Census Tract 3011.01, Monroe County, Pennsylvania",0,356,890,236,0,0,1126,484,642,229,13,103,171,125,117,0,0
42,089,301102,1,"Block Group 1, Census Tract 3011.02, Monroe County, Pennsylvania",87,398,1501,39,0,42,1620,790,830,232,133,154,109,108,134,0,26
42,089,301202,2,"Block Group 2, Census Tract 3012.02, Monroe County, Pennsylvania",14,569,1799,139,0,0,1954,956,998,659,78,171,132,177,85,0,9
42,089,301203,2,"Block Group 2, Census Tract 3012.03, Monroe County, Pennsylvania",57,485,1789,0,96,0,1885,973,912,615,234,155,58,221,55,0,0
42,089,301204,2,"Block Group 2, Census Tract 3012.04, Monroe County, Pennsylvania",71,355,1308,38,0,0,1359,650,709,313,40,127,77,75,100,9,18
42,089,301205,3,"Block Group 3, Census Tract 3012.05, Monroe County, Pennsylvania",188,926,2736,174,0,112,3248,1575,1673,488,96,319,139,347,338,40,0
42,101,028800,3,"Block Group 3, Census Tract 288, Philadelphia County, Pennsylvania",51,353,392,196,0,304,1487,639,848,195,16,90,22,34,78,0,0
42,101,028800,1,"Block Group 1, Census Tract 288, Philadelphia County, Pennsylvania",23,335,367,358,0,0,1912,828,1084,398,29,78,0,20,22,0,0
42,101,029800,2,"Block Group 2, Census Tract 298, Philadelphia County, Pennsylvania",8,126,227,511,0,40,801,348,453,205,11,59,0,10,2,0,0
42,101,029800,4,"Block Group 4, Census Tract 298, Philadelphia County, Pennsylvania",26,306,876,415,0,21,1337,696,641,261,51,127,21,48,18,29,26
42,101,029800,3,"Block Group 3, Census Tract 298, Philadelphia County, Pennsylvania",0,188,217,268,0,24,519,165,354,211,0,46,6,46,28,0,0
42,101,029800,1,"Block Group 1, Census Tract 298, Philadelphia County, Pennsylvania",62,337,345,511,0,0,1402,715,687,314,35,139,21,24,9,0,0
42,101,029800,5,"Block Group 5, Census Tract 298, Philadelphia County, Pennsylvania",82,156,165,365,0,0,603,287,316,214,14,22,51,37,0,0,0
42,101,011100,2,"Block Group 2, Census Tract 111, Philadelphia County, Pennsylvania",88,100,19,459,0,2,528,256,272,130,8,67,9,47,7,0,3
42,101,011100,3,"Block Group 3, Census Tract 111, Philadelphia County, Pennsylvania",41,170,16,522,0,0,538,205,333,152,0,47,18,26,39,0,0
42,101,011100,1,"Block Group 1, Census Tract 111, Philadelphia County, Pennsylvania",0,106,91,496,0,0,587,157,430,105,9,125,0,48,9,0,0
42,101,011100,4,"Block Group 4, Census Tract 111, Philadelphia County, Pennsylvania",73,257,44,1108,0,0,1152,441,711,132,51,230,27,66,19,0,0
42,101,011100,5,"Block Group 5, Census Tract 111, Philadelphia County, Pennsylvania",0,134,31,590,0,0,621,326,295,62,30,213,38,65,16,0,0
42,101,008200,1,"Block Group 1, Census Tract 82, Philadelphia County, Pennsylvania",1,30,1,213,0,0,214,36,178,26,0,0,74,0,0,0,0
42,101,008200,6,"Block Group 6, Census Tract 82, Philadelphia County, Pennsylvania",88,293,191,1170,0,0,1361,527,834,234,115,99,139,242,17,0,0
42,101,008200,2,"Block Group 2, Census Tract 82, Philadelphia County, Pennsylvania",126,244,14,1606,0,0,1647,737,910,474,11,147,17,29,109,0,0
42,101,008200,4,"Block Group 4, Census Tract 82, Philadelphia County, Pennsylvania",0,113,12,390,0,0,423,109,314,188,0,96,0,41,38,0,21
